,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
780,9/27/2011 4:31,1317094268,mmm,75.19,-8.304878049,1175.380005,10.050181835926471,-18.35505988,31.56,12.77,1.84,3.03,14.96,21.38,12.57,27.17,40.05,53570000000,53570000000,11.07,0.9,1.88,7.36,1.88,12830000000,7.36,4280000000.0000005,5.89,3.5,14.1,4520000000,6.38,5600000000,2.18,24.42,53570000000,0.85,0.04,69.1,10200000,1.6,1.6,10030000,underperform
781,8/16/2004 22:37,1092692240,mo,47.55,0,1079.339966,0,0,0.896,10.37,1.12,3.48,11.15,17.92,10.08,37.68,42.163,97560000000,1.1641E+11,9.22,1.1,1.35,7.5,1.35,28830000000,7.5,9400000000,4.585,17.1,1.8,5030000000,2.45,24880000000,1.052,13.538,8930000000,0.31,0.94,68.66,21450000,3.546,1.06,20850000,underperform
782,10/20/2004 14:13,1098278011,mo,47.58,0.063091483,1103.660034,2.253235196147642,-2.190143713,0.75,10.24,1.12,3.5,10.93,17.49,9.96,36.32,42.91,97620000000,1.124E+11,9.22,1.1,1.27,7.28,1.27,28830000000,7.28,9560000000,4.647,17.1,1.8,6670000000,3.25,21810000000,1.057,13.538,11030000000,0.289,0.94,75.03,16020000,3.21,0.79,25140000,underperform
783,1/13/2005 7:12,1105596736,mo,61.63,29.610935856992654,1177.449951,9.089813042279216,20.521122814713436,0.821,13.26,1.43,4.35,10.93,17.49,9.96,36.32,42.91,1.265E+11,1.4365E+11,11.99,1.46,1.63,9.3,1.63,28830000000,9.3,9560000000,4.647,17.1,1.8,6670000000,3.25,23880000000,1.057,14.17,10720000000,0.553,0.92,70.8,18810000,2.436,0.92,14440000,outperform
784,1/19/2005 17:22,1106151742,mo,63.61,33.77497371188223,1184.630005,9.755039405258154,24.01993430662408,0.821,13.69,1.49,4.51,10.93,17.49,9.96,36.32,42.91,1.3056E+11,1.485E+11,12.38,1.5,1.68,9.61,1.68,28830000000,9.61,9560000000,4.647,17.1,1.8,6670000000,3.25,23880000000,1.057,14.17,10720000000,0.553,0.92,70.85,18810000,2.436,0.92,14440000,outperform
785,3/29/2005 20:56,1112129808,mo,64.29,35.20504731861201,1165.359985,7.969687189365139,27.23536012924687,0.748,14.07,1.49,4.33,10.56,16.94,9.63,33.77,43.453,1.3297E+11,1.5064E+11,11.54,1.39,1.68,9.91,1.68,28830000000,9.91,9420000000,4.57,17.1,1.8,5740000000,2.78,22980000000,1.099,14.913,10720000000,0.506,0.91,70.39,19040000,3.046,0.93,13970000,outperform
786,4/4/2005 9:46,1112607974,mo,65.18,37.07676130389066,1176.119995,8.966593664,28.110167640296073,0.748,14.27,1.5,4.37,10.56,16.94,9.63,33.77,43.453,1.3481E+11,1.5205E+11,11.7,1.41,1.7,10.01,1.7,28830000000,10.01,9420000000,4.57,17.1,1.8,5740000000,2.78,22980000000,1.099,14.913,10720000000,0.506,0.91,70.34,19040000,3.046,0.93,13970000,outperform
787,10/20/2011 8:08,1319094503,mo,27.32,-42.5446898,1215.390015,12.604930168962161,-55.14961997,293.23,16.65,3.49,12.47,20.74,38.86,11.15,74.44,7.96,69390000000,69390000000,12.47,1.69,4.19,10.37,4.19,9190000000,10.37,3420000000,1.64,57.4,7.8,2060000000,0.98,13690000000,1.75,2.19,69390000000,0.43,0.07,60.3,26560000,1.5,1.3,35410000,underperform
788,11/2/2011 15:53,1320245632,mo,27.12,-42.96529968,1237.900024,14.690464820608712,-57.65576451,307.25,16.23,3.39,12.6,21.16,39.63,10.94,72.12,7.92,66310000000,66310000000,12.33,1.69,4.04,9.82,4.04,9190000000,9.82,3460000000,1.67,3.7,3,3040000000,1.48,13690000000,1.49,2.15,66310000000,0.45,0.07,60.3,28450000,2,1.4,26560000,underperform
789,9/23/2004 14:36,1095946568,molx,29.86,0,1108.359985,0,0,0.009,32.6,2.5,2.71,7.85,9.62,7.16,8.84,11.69,5650000000,5450000000,19.77,1.44,2.42,12.25,2.42,776750000,12.25,175950000,0.916,107.2,21.9,338650000,1.79,17730000,2.728,10.927,292030000,1.695,37.06,30.6,8270000,9.364,6.95,7680000,underperform
790,3/31/2004 13:01,1080738112,mrk,44.1,0,1126.209961,0,0,0.436,15.09,4.36,6.29,29.3,40.26,15.14,40.84,9.99,98090000000,1.0072E+11,13.09,3.13,4.48,10.55,4.48,18170000000,10.55,6590000000,2.922,1.8,8.5,4170000000,1.88,6800000000,1.205,7.011,9410000000,0.345,1,59.01,13720000,2.051,0.62,12560000,underperform
791,4/13/2004 12:24,1081855473,mrk,44.89,1.7913832199546464,1129.439941,0.2868008730034726,1.5045823469511739,0.436,15.36,4.44,6.4,29.3,40.26,15.14,40.84,9.99,99850000000,1.0247E+11,13.32,3.58,4.56,10.74,4.56,18170000000,10.74,6590000000,2.922,4.5,56.6,4170000000,1.88,6800000000,1.205,7.011,9150000000,0.36,1,58.77,13720000,2.051,0.62,12560000,outperform
792,6/21/2004 1:31,1087777877,mrk,48.36,9.659863945578225,1130.300049,0.3631727778688971,9.296691167709328,0.423,16.32,4.76,6.6,29.56,40.71,15.44,41.22,10.035,1.0746E+11,1.0903E+11,14.44,4.16,4.84,11.29,4.84,18170000000,11.29,6660000000,2.964,4.5,56.6,5310000000,2.39,6880000000,1.281,7.321,8170000000,0.385,1,58.88,14430000,2.32,0.66,15000000,outperform
793,10/13/2004 6:14,1097644445,mrk,30.85,-30.04535147,1113.650024,-1.115239381,-28.93011209,0.389,10.39,2.96,4.02,28.85,39.7,15.92,42.12,10.296,68450000000,68629999999.99999,11.6,3.97,2.98,7.15,2.98,18170000000,7.15,6650000000,2.969,4.5,56.6,6180000000,2.78,6600000000,1.373,7.643,8680000000,0.323,1,59.59,13780000,2.761,0.63,15220000,underperform
794,1/27/2012 14:56,1327672589,mrk,38.57,-12.53968254,1316.329956,16.881398814052933,-29.42108135,31.51,28.19,2.47,2.15,8.84,25.87,7.22,7.52,15.54,1.2076E+11,1.2076E+11,10.07,2.29,2.52,6.37,2.52,27590000000,6.37,4219999999.9999995,1.37,394.7,8.1,15580000000,5.11,18150000000,2.06,18.07,12690000000,0.54,0.03,74.8,31800000,2.1,1.2,27350000,underperform
795,9/30/2004 15:35,1096554953,mro,41.41,0,1114.579956,0,0,0.54,12.27,0.32,1.87,2.43,5.18,5.46,16.91,139.883,14330000000,15990000000,11.1,1.41,0.36,4.55,0.36,8790000000,4.55,1080000000,3.376,156,30,2210000000,6.4,4070000000.0000005,1.75,21.799999,2910000000,0.534,0.54,80.55,3480000,1.664,1.01,2230000,underperform
796,10/13/2004 8:15,1097651713,mro,40.67,-1.787007969,1113.650024,-0.083433404,-1.703574565,0.54,12.05,0.32,1.88,2.43,5.18,5.46,16.91,139.883,14070000000,15930000000,10.54,1.34,0.36,4.53,0.36,8790000000,4.53,1080000000,3.376,156,30,2210000000,6.4,4070000000.0000005,1.75,21.799999,2910000000,0.534,0.54,80.55,3480000,1.664,1.01,2230000,underperform
797,11/28/2011 20:16,1322507771,mro,25.9,-37.45472108,1192.550049,6.9954687934474125,-44.45018988,30.1,5.96,0.25,1.04,4.44,6.77,7.51,11.31,98.13,17540000000,17540000000,7.51,1.8,0.25,2.06,0.25,16890000000,2.06,2270000000,4.34,41.8,27.3,4860000000,6.9,5040000000,1.73,23.79,17540000000,1.26,0.2,80.5,11550000,1.4,1.6,11030000,underperform
798,2/13/2004 6:46,1076651172,msft,26.95,-4.702970297,1145.810059,12.307895223750235,-17.01086552,4.481,33.03,8.55,4.22,25.91,29.7,11.13,14.09,3.15,2.9091E+11,2.4029E+11,0,2.23,7.01,20.54,7.01,26500000000,20.54,8880000000,0.816,27.6,13.5,52780000000,4.89,4.481,4.481,6.43,13050000000,1.644,14.66,54.1,194390000,3.806,2.11,196440000,underperform
799,7/22/2004 3:41,1090464101,msft,28.86,2.0509193776520447,1096.839966,7.508035046,-5.457115668,4.083,42.44,8.59,4.32,20.78,22.38,8.89,11.22,3.274,3.1153E+11,2.493E+11,21.54,1.88,7,26.65,7,26500000000,26.65,7400000000,0.68,27.6,13.5,56410000000,5.23,4.083,4.083,6.549,15660000000,1.621,14.66,54.13,167740000,2.894,1.82,152920000,underperform
800,7/23/2004 9:31,1090571500,msft,29,2.545968882602542,1086.199951,6.465141696710008,-3.919172814,4.083,38.51,8.75,4.41,22.18,22.38,9.56,12.03,3.395,3.1305E+11,2.5664E+11,21.64,1.91,6.97,27.44,6.97,26500000000,27.44,8170000000,0.753,27.6,13.5,56410000000,5.23,4.083,4.083,6.549,15660000000,1.621,14.66,54.24,167740000,2.894,1.82,152920000,underperform
801,2/10/2005 6:24,1108013053,msft,26.07,-7.814710042,1197.01001,17.326317506923044,-25.14102755,2.951,28.43,7.55,3.75,25.98,32.73,11.7,14.79,3.53,2.8342E+11,2.5099E+11,18.49,1.67,6.52,18.67,6.52,30120000000,18.67,10000000000,0.92,18.3,14.4,34500000000,3.17,2.951,2.951,6.99,14250000000,1.492,13.72,53.74,72870000,0.955,0.78,128320000,underperform
802,6/22/2011 12:51,1308743476,msft,24.76,-12.44695898,1287.140015,26.160513959073484,-38.60747294,24.63,9.84,3.04,3.91,31.76,40.1,18.63,43.96,8.01,1.7324E+11,1.7324E+11,8.94,0.92,2.53,5.75,2.53,50090000000,5.75,21790000000,2.52,30.6,13.3,48720000000,5.78,13160000000,2.76,6.34,1.7324E+11,0.97,10.91,64,52080000,0.8,0.7,67019999.99999999,underperform
803,6/29/2011 9:32,1309336347,msft,25.8,-8.769448373,1307.410034,28.14730326342138,-36.91675164,24.63,10.25,3.17,4.07,31.76,40.1,18.63,43.96,8.01,1.8201E+11,1.8201E+11,9.31,0.95,2.65,6.04,2.65,50090000000,6.04,21790000000,2.52,30.6,13.3,48720000000,5.78,13160000000,2.76,6.34,1.8201E+11,0.97,10.91,64,61640000,1.1,0.8,52080000,underperform
804,9/2/2011 5:12,1314936760,msft,26.21,-7.319660537,1173.969971,15.068021495609083,-22.38768203,23.02,9.74,3.19,3.9,33.1,39.31,17.64,44.84,8.24,1.8463E+11,1.8463E+11,8.35,0.93,2.64,6.15,2.64,54370000000,6.15,23150000000,2.69,30,8.3,51370000000,6.13,13140000000,2.6,6.82,1.8463E+11,0.98,10.91,64,83220000,1,1.1,74420000,underperform
805,11/8/2011 3:03,1320717814,msft,26.8,-5.233380481,1275.920044,25.060775553406796,-30.29415603,22.05,9.74,3.1,3.72,33.01,38.78,17.33,44.16,8.43,1.7798E+11,1.7798E+11,8.73,0.86,2.5,5.9,2.5,54370000000,5.9,23480000000,2.75,6.1,7.3,55940000000,6.65,13100000000,2.95,7.06,1.7798E+11,0.99,10.91,64,77420000,1.3,1,80120000,underperform
806,8/19/2011 23:22,1313792526,msi,38.72,2747.0588235294117,1123.530029,-1.794488833,2748.8533123622747,31.57,10.65,1.63,1.97,15.34,13.25,3.34,6.9,24.13,8810000000,8810000000,13.83,1.57,1.08,6.16,1.08,6900000000,6.16,582000000,3.64,115.4,6.1,6630000000,19.31,2150000000,2.49,19.64,8810000000,1.62,0.17,78.1,5870000,1.4,2,5330000,outperform
807,12/10/2004 7:15,1102659318,mur,78.57,0,1188,0,0,0.438,16.48,0.94,2.9,5.78,9.52,8.71,20.2,82.55,7230000000,7360000000,12.86,1.23,0.95,6.75,0.95,915440000,6.75,445300000,4.769,163.8,34.2,955130000,10.38,1090000000,1.738,27.063999,979630000,0.5,10.99,72.03,1280000,2.311,1.57,1400000,underperform
808,8/9/2011 10:01,1312880462,mur,50.48,-35.75155912,1172.530029,-1.302186111,-34.44937301,13.42,10.23,0.38,1.14,3.34,6.21,7.65,11.61,148.9,10150000000,10150000000,6.78,0.92,0.35,3.31,0.35,5200000000,3.31,957420000,4.93,14.4,54.2,801250000,4.14,1180000000,1.26,44.11,10150000000,1.13,7.7,78.6,3620000,2.1,2.3,3760000,underperform
809,4/27/2004 12:41,1083066103,myl,24.42,0,1138.109985,0,0,0.012,20.27,4.69,4.12,23.92,35.72,18.8,22.28,5.036,6550000000,5870000000,17.96,1.29,4.21,10.84,4.21,623940000,10.84,333600000,1.205,601,30.4,700420000,2.61,19710000,5.39,5.93,268120000,0.248,5.21,61.22,4070000.0000000005,2.295,1.6,3440000,underperform
810,8/11/2004 15:09,1092233399,myl,15.36,-37.1007371,1075.790039,-5.475740203,-31.6249969,6.042,12.75,2.99,2.38,24.08,35.77,17.95,20.83,5.006,4130000000,3320000000,11.82,0.73,2.4,6.71,2.4,762470000,6.71,332780000,1.205,22.9,8.3,812990000,3.03,6.042,6.042,6.469,225580000,0.331,5.23,59.83,6130000,2.289,2.41,6560000,underperform
811,11/26/2004 8:01,1101452492,myl,18.56,-23.996724,1182.650024,3.9135092027155864,-27.9102332,0.011,17.63,3.71,2.76,21.83,32.63,15.16,17.47,4.829,4990000000,4210000000,16.57,1.44,3.17,8.8,3.17,762470000,8.8,290160000,1.053,22.9,8.3,799470000,2.97,18760000,8.451,6.63,309410000,0.338,5.2,69.06,25940000,10.225,10.17,20410000,underperform
812,1/19/2005 10:07,1106125653,myl,17.04,-30.22113022,1184.630005,4.087480174422679,-34.3086104,0.011,16.18,3.48,2.6,21.83,32.63,15.16,17.47,4.829,4590000000,3800000000,15.78,1.29,2.86,7.94,2.86,762470000,7.94,290160000,1.053,22.9,8.3,799470000,2.97,18760000,8.451,6.63,309410000,0.27,14.23,67.79,29130000,8.478,12.62,25940000,underperform
813,3/10/2005 1:41,1110415281,myl,18,-26.28992629,1209.25,6.2507153032314315,-32.54064159,0.01,20.59,3.82,2.67,18.92,28.12,12.26,13.99,4.631,4850000000,4040000000,21.43,1.6,3.18,10.03,3.18,762470000,10.03,240310000,0.87,22.9,8.3,835270000,3.1,18750000,8.489,6.741,238820000,0.289,14.2,72.95,23380000,10.858,10.12,27480000,underperform
814,10/17/2011 4:07,1318820822,myl,17.67,-27.64127764,1200.859985,5.513526884662205,-33.15480453,146.09,19.35,1.31,1.97,7.12,16.75,5.39,12.13,14.98,12740000000,12740000000,7.58,0.78,2.19,8.87,2.19,2220000000,8.87,361640000,0.91,69.8,15,466140000,1.09,5670000000,1.49,9.08,12740000000,0.74,1.67,86,28000000,3.5,6.4,34360000,underperform
815,9/8/2004 9:06,1094630791,nbr,45.1,24.242424242424256,1116.27002,8.256962224661473,15.985462017762783,0.754,29.95,3.1,2.54,10.73,10.81,4.21,9.33,13.718,6710000000,7940000000,17.97,1.13,3.65,14.04,3.65,645890000,14.04,233220000,1.506,58.2,26.6,787620000,5.29,1990000000,4.313,17.787001,530590000.00000006,1.014,11,85.63,6560000,4.729,4.95,6610000,outperform
816,2/4/2005 6:31,1107495093,nbr,51.59,42.121212121212146,1203.030029,16.671033057562905,25.45017906364924,0.685,26.87,3.35,2.75,12.36,13.72,5.34,11.04,14.925,7710000000,8840000000,18.83,0.71,3.61,12.91,3.61,645890000,12.91,302460000,1.92,58.2,26.6,823050000,5.5,2009999999.9999998,1.318,18.59,545670000,1.016,10.98,85.5,5820000,3.2,4.37,6160000,outperform
817,4/4/2005 23:20,1112656845,nbr,60.15,65.70247933884299,1176.119995,14.061271546452577,51.64120779239042,0.685,31.33,3.71,3.09,12.36,13.72,5.34,11.04,14.925,9050000000,10180000000,16.21,0.49,4.16,14.86,4.16,875500000,14.86,302460000,1.92,57.3,27.3,900550000,5.99,2009999999.9999998,1.318,19.547001,563200000,1.062,10.98,86.45,5780000,2.402,4.31,6350000,outperform
818,7/19/2011 1:19,1311034770,nbr,26.04,-28.26446281,1326.72998,28.66757572436272,-56.93203853,80.37,55.4,1.62,1.38,2.94,10.09,2.61,2.72,16.34,11290000000,11290000000,10.59,1.04,2.42,7.48,2.42,1750000000,7.48,146400000,0.47,106,55,730310000,2.54,4460000000,1.22,19.02,11290000000,1.88,8.22,84.4,6050000,1,2.1,5340000,underperform
819,11/18/2011 13:44,1321620266,ndaq,25.44,135.99257884972172,1215.650024,2.6670787571868626,133.32550009253487,101.8,10.6,1.33,0.9,13.09,23.23,4.18,8.68,18.67,8970000000,8970000000,8.99,0.79,2.65,10.02,2.65,1420000000,10.02,443000000,2.4,8.9,25,625000000,3.53,5090000000,1.14,28.15,8970000000,1.05,27.72,68.5,4150000.0000000005,1.5,3,5030000,outperform
820,9/10/2004 15:19,1094825989,ne,42.32,0,1123.920044,0,0,0.25,38.68,5.73,2.54,14.7,19.45,4.61,6.71,7.442,5670000000,6030000000,21.7,3.09,6.07,17.04,6.07,392430000,17.04,145900000,1.094,20.6,0.1,220420000,1.65,559530000,2.057,16.705,374820000,0.978,33.98,87.13,4300000,3.376,4.87,3960000,underperform
821,11/29/2004 23:38,1101767903,ne,48.23,13.965028355387515,1178.569946,4.862436815834571,9.102591539552943,0.227,52.14,6.52,2.84,12.3,16.94,3.87,5.57,7.513,6530000000,6870000000,21.53,2.9,6.85,20.54,6.85,392430000,20.54,123520000,0.925,20.6,0.1,190240000,1.41,523179999.99999994,1.957,17.007999,351840000,0.995,34.03,90.85,5640000,2.665,6.32,5310000,outperform
822,3/15/2005 11:53,1110887588,ne,55.26,30.576559546313792,1197.75,6.568968708596147,24.007590837717643,0.215,50.79,7.01,3.11,13.7,17.56,4.53,6.44,7.947,7490000000,7810000000,16.4,0.88,7.33,21.98,7.33,416440000,21.98,146090000,1.09,12.2,8,191580000,1.41,511650000,1.986,17.74,332220000,0.906,1.97,92.01,7860000,4.009,5.91,6850000,outperform
823,4/28/2005 1:44,1114649098,ne,52,22.873345935727787,1143.219971,1.7171975091139158,21.15614842661387,0.19,42.98,6.46,2.94,14.44,18.25,5.02,7.02,8.388,7050000000,7580000000,14.02,0.82,6.7,19.42,6.7,416440000,19.42,163360000,1.21,12.2,8,196390000,1.45,469620000,2.357,18.308001,332220000,0.869,1.01,91.16,6110000,3.043,4.55,6300000,outperform
824,2/9/2011 17:48,1297270134,nee,55.2,12.768130745658834,1320.880005,29.171310121543282,-16.40317938,143.99,11.65,1.51,1.6,12.78,21.17,3.99,14.27,37.09,43530000000,43530000000,11.72,2.19,2.84,8.16,2.84,5590000000,8.16,1960000000,4.74,24.4,6.6,302000000,0.72,20820000000,0.76,34.68,43530000000,0.58,0.2,63.7,3410000,1.8,0.8,3300000,underperform
825,8/17/2011 18:37,1313602652,nee,55.06,12.482124616956074,1193.890015,16.752723029204272,-4.270598412,144.98,12.52,1.52,1.55,12.05,19.61,3.52,12.89,36.67,44410000000,44410000000,11.62,2.09,2.92,8.88,2.92,6200000000,8.88,1830000000,4.4,39.1,10.3,298000000,0.71,21610000000,0.75,35.29,44410000000,0.58,0.23,65,5070000,3.4,1.2,5630000,underperform
826,8/31/2004 9:10,1093939834,nem,43.71,0,1104.23999,0,0,0.234,43.02,5.03,2.6,15.95,22.72,5.44,6.43,8.932,19380000000,19460000000,32.62,3.61,5.02,12.71,5.02,1510000000,12.71,438880000,1.016,200.9,17.1,1680000000,3.78,1760000000,2.685,16.907,930960000,0.142,4.01,66.7,4240000,0.349,1,12130000,underperform
827,1/11/2005 6:16,1105420616,nem,41.66,-4.690002288,1182.98999,7.13160189,-11.82160418,0.221,40.56,4.43,2.4,16.85,22.31,5.98,6.3,9.403,18490000000,18560000000,27.96,7.42,4.46,11.64,4.46,1400000000,11.64,453170000,1.027,200.9,17.1,1550000000,3.49,1690000000,2.431,17.273001,1110000000,0.05,10.05,67.76,16160000,2.769,4.05,16370000.000000002,underperform
828,6/7/2011 15:27,1307456833,nem,53.1,21.482498284145503,1284.939941,16.36419189998725,5.118306384158252,26.65,11.87,2.7,1.87,23,43.71,10.78,20.46,19.82,26150000000,26150000000,11.62,3.43,2.68,4.92,2.68,6060000000,4.92,2270000000,4.47,5.9,9.9,4660000000,9.45,4430000000,2.25,28.54,26150000000,0.42,0.07,84.8,10640000,1.6,2.2,11640000,outperform
829,11/3/2010 22:10,1288818648,nflx,171.46,229.79419119061356,1197.959961,16.179332886351226,213.61485830426233,123.29,64.7,4.46,46.71,7.19,12.85,25.59,68.21,38.12,8730000000,8730000000,45.36,2.11,4.34,29.33,4.34,591000000,29.33,144670000,2.65,26,30.7,256810000,4.91,236690000,1.58,3.67,8730000000,0.53,3.39,89.7,11700000,2,34.1,12070000,outperform
830,9/2/2011 15:32,1314973920,nflx,214.3,312.1946528178496,1173.969971,13.852760108556824,298.3418927092928,70.41,54.38,4.61,36.69,8.04,13.75,20.16,83.62,50.61,12110000000,12110000000,31.15,1.62,4.56,30.04,4.56,805270000,30.04,213510000,3.94,56.7,51.7,376410000,7.17,235180000,1.33,6.36,12110000000,0.4,5.8,85.1,8130000.000000001,1.8,16.4,9000000,outperform
831,11/21/2011 13:28,1321878525,nflx,78.06,50.14425851125216,1192.97998,15.69636944082527,34.44788907042689,60.42,17.74,1.4,10.55,8.14,13.42,17.97,82.02,55.61,3970000000,3970000000,70.32,0.82,1.36,9.14,1.36,805270000,9.14,238000000,4.4,64.5,48.6,365770000,6.97,234660000,1.23,7.4,3970000000,0.13,5.8,85.1,9290000,0.8,18.7,8930000,outperform
832,11/21/2011 20:23,1321903388,nflx,73.86,42.06578188113098,1192.97998,15.69636944082527,26.36941244030571,60.42,16.79,1.4,10.55,8.14,13.42,17.97,82.02,55.61,3970000000,3970000000,66.54,0.82,1.36,9.14,1.36,805270000,9.14,238000000,4.4,64.5,48.6,365770000,6.97,234660000,1.23,7.4,3970000000,0.13,5.8,85.1,9290000,0.8,18.7,8930000,outperform
833,11/26/2004 19:01,1101492061,nke,85.09,36.88867439,1182.650024,15.918806907382644,20.969867481291757,0.159,22.75,1.75,4.47,7.91,12.16,13.33,22.03,47.318,22330000000,21920000000,17.95,1.46,1.71,11.68,1.71,5250000000,11.68,1010000000,3.741,99.5,14.5,1300000000,4.94,796300000,2.946,19.132,1530000000,0.77,47.54,60.39,5290000,3.971,3.84,4420000,outperform
834,12/15/2004 1:44,1103071461,nke,86.53,39.20527670527672,1205.719971,18.180034385831117,21.02524232,0.159,23.13,1.79,4.55,7.91,12.16,13.33,22.03,47.318,22710000000,22350000000,18.26,1.44,1.75,11.9,1.75,5250000000,11.9,1010000000,3.741,99.5,14.5,1300000000,4.94,796300000,2.946,19.132,1530000000,0.803,47.54,60.35,5290000,3.971,3.84,4420000,outperform
835,2/4/2005 8:29,1107502161,nke,86.6,39.31788931788932,1203.030029,17.91637661644688,21.40151270144244,0.159,21.43,1.75,4.29,8.35,12.85,13.85,22.72,48.397,22870000000,22060000000,17.57,1.35,1.68,11.08,1.68,5250000000,11.08,1090000000,4.04,99.5,14.5,1660000000,6.28,849900000,3.021,20.231001,1500000000,0.802,47.44,59.26,3360000,2.825,2.42,3890000,outperform
836,9/28/2011 2:00,1317171617,nke,90.58,45.72072072072073,1151.060059,12.822480032369626,32.89824069,6.74,20.63,2.03,4.25,10.22,13.49,11.96,21.77,43.87,38530000000,38530000000,16.18,1.45,1.85,12.14,1.85,9510000000,12.14,2130000000,4.39,13.8,13.6,4540000000,9.56,663000000,2.85,21.03,38530000000,0.91,0.21,72.2,5650000,1.5,1.9,4650000,outperform
837,11/8/2011 0:32,1320708720,nke,93.8,50.9009009,1275.920044,25.060775553406796,25.840125347494105,5.23,20.37,2.01,4.42,10.19,13.43,12.67,22.69,46.13,40580000000,40580000000,16.4,1.66,1.86,12.18,1.86,9510000000,12.18,2220000000,4.61,15.4,17.5,3700000000,7.98,518000000,2.94,21.35,40580000000,1.05,0.21,72.2,5030000,1.4,1.7,5470000,outperform
838,12/23/2011 16:47,1324655229,nke,95.95,54.359716859716876,1265.329956,24.02277585688442,30.336941002832457,5.23,20.84,2.02,4.44,10.19,13.43,12.67,22.69,46.13,40780000000,40780000000,16.51,1.75,1.87,12.24,1.87,9510000000,12.24,2220000000,4.61,15.4,17.5,3700000000,7.98,518000000,2.94,21.35,1690000000,1.05,0.21,72.2,3560000,1.5,1.2,3490000,outperform
839,4/27/2004 12:33,1083065635,noc,99.13,0,1138.109985,0,0,0.364,22.94,0.68,1.14,3.08,5.87,2.28,5.37,142.285,17940000000,23480000000,14.73,1.7,0.9,11.78,0.9,3880000000,11.78,796000000,4.322,1253.1,52.3,342000000,1.89,5880000000,0.903,87.156998,798000000,0.214,10.54,82.99,3020000,3.949,1.87,3260000,underperform
840,12/9/2004 7:02,1102572138,noc,55.09,-44.42651064,1189.23999,4.492536369,-48.91904701,0.352,19.15,0.7,1.26,3.6,6.54,3.15,6.58,79.857,19560000000,25190000000,15.56,1.91,0.87,10.55,0.87,3880000000,10.55,1050000000,2.877,1253.1,52.3,850000000,2.39,5770000000,0.948,45.183998,2380000000,0.152,0.65,82.84,6540000,3.631,1.85,5480000,underperform
841,4/27/2011 4:28,1303874917,noc,62.49,-36.96156562,1355.660034,19.115028588383744,-56.07659421,35.62,9.16,0.52,1.32,5.91,8.83,6.22,15.53,117.07,18970000000,18970000000,8.8,0.97,0.55,4.98,0.55,6150000000,4.98,2040000000,6.82,9,3.6,3770000000,12.94,4830000000,1.18,46.6,18970000000,1.18,0.27,90.1,8359999.999999999,3.7,3.2,8369999.999999999,underperform
842,11/25/2011 4:42,1322192574,noc,52.97,-46.56511651,1158.670044,1.8065089728564248,-48.37162549,33.26,7.89,0.42,1.2,5.82,10.16,7.68,15.72,117.16,14870000000,14870000000,7.72,0.96,0.45,3.6,0.45,6150000000,3.6,1980000000,6.72,4.6,6.5,2950000000,11.28,3980000000,1.34,45.01,14870000000,1.12,0.27,90.1,14080000,5.6,5.5,14860000,underperform
843,5/2/2011 0:26,1304292399,nov,76.69,10.96802199392273,1361.219971,-6.534011293,17.502033287218396,5.59,19.27,2.67,2.06,13.71,20.13,6.86,11.03,29.15,29850000000,29850000000,14.98,1.5,2.46,10.1,2.46,3830000000,10.1,1670000000,3.98,11.7,1.2,3330000000,7.92,887000000,2.32,37.39,29850000000,1.45,0.26,87.5,5170000,1.3,1.2,6040000,outperform
844,9/8/2011 5:48,1315457294,nov,65.97,-4.543481406,1185.900024,-18.5720746,14.028593194364728,3.04,16.01,2.1,1.6,13.49,19.76,6.98,10.87,30.65,24050000000,24050000000,11.57,0.92,1.87,7.84,1.87,3830000000,7.84,1730000000,4.12,20,19.4,3440000000,8.12,513000000,2.64,39.67,24050000000,1.58,0.26,87.5,8850000,1.5,2.1,7400000,outperform
